2,1,3,0,0,0,13,12,6,8,0,0,0,0,0,14,0,10,14,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,11,5,0,7,9,10,0,0,4,2,0,0,16,15,12,16,0,0,8,0,5,0,0,0,7,0,4,2,0,0,0,0,1,3,0,16,0,0,0,0,8,11,0,0,9,10,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,6,5,6,0,0,10,0,7,9,2,0,0,0,15,0,12,16,13,0,0,15,0,0,11,5,9,0,0,0,3,4,2,1,0,13,0,16,0,6,8,0,0,9,10,0,0,3,0,2,0,4,2,0,0,0,0,0,0,0,6,8,0,0,7,0,0,0,9,0,0,0,0,3,15,13,0,0,0,8,0,0,11,0,0,0,0,0,0,7,4,0,1,0,16,15,0,12,10,14,0,9,3,4,2,0,0,0,13,12,0,0,8,11,0,0,0,0,0,0,10,0,0,4,2,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,4,0,0,0,0,15,0,12,0,0,0,0,0,0,10,0,0
0,10,0,0,0,13,0,0,0,0,16,9,0,0,3,11,8,0,0,4,10,0,0,12,13,2,6,14,15,0,0,0,0,0,15,0,11,0,8,0,0,0,0,0,2,6,0,0,0,0,13,0,9,0,0,16,0,8,3,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,5,7,12,0,0,0,0,0,0,0,0,2,0,15,0,0,0,4,8,0,4,0,0,11,0,0,5,0,0,13,2,0,0,0,0,0,1,16,0,0,0,0,0,8,5,7,12,0,13,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,0,0,0,4,10,5,0,12,0,0,0,0,0,2,0,0,0,0,9,0,0,11,4,0,10,5,0,0,0,0,12,0,2,0,14,0,0,0,0,0,0,11,4,8,14,0,0,6,0,1,16,0,8,0,0,4,0,0,5,0,0,5,7,12,0,0,6,0,1,16,0,15,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,9,15,9,0,1,0,0,0,3,0,12,0,0,0,0,0,13,2
0,10,0,15,0,5,0,0,0,2,0,11,0,0,0,0,0,9,0,0,0,0,0,0,5,0,8,0,0,0,3,0,13,0,0,11,0,16,14,0,15,0,0,1,0,0,8,0,12,0,0,5,0,13,0,0,0,9,0,16,6,10,0,15,0,0,0,7,0,0,15,6,0,0,0,8,11,0,0,3,11,0,0,0,0,0,0,14,0,15,0,0,0,0,0,8,0,12,8,0,3,11,0,0,0,0,0,0,15,6,10,1,0,0,10,0,0,4,0,12,0,13,2,0,0,0,0,7,1,15,6,0,0,0,4,5,0,0,13,0,0,16,14,0,0,0,14,0,0,10,1,0,0,4,0,0,0,11,13,0,0,11,0,2,0,9,0,0,0,0,15,6,0,4,0,0,0,5,0,0,0,0,11,13,7,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,9,7,0,0,10,0,0,0,0,0,0,6,5,0,8,0,0,0,0,0,0,0,16,0,9,0,16,0,0,6,0,0,0,0,4,5,0,0,11,0,2,3,0,0,0,0,9,0,6,10,0,0,12,0,4,0
0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,2,5,14,0,0,11,0,4,0,12,0,6,15,0,0,1,0,0,8,1,0,0,0,9,2,0,0,0,4,12,0,0,0,0,16,6,0,7,0,0,0,2,0,14,0,3,0,0,0,15,0,0,6,0,7,8,1,9,0,5,14,0,0,0,0,0,11,13,0,0,0,6,0,0,7,0,0,2,5,0,0,2,0,14,9,0,0,13,0,0,0,0,6,10,7,0,0,0,0,0,1,0,5,14,0,4,3,11,0,0,0,0,6,0,2,0,0,0,3,0,0,0,0,12,0,0,10,0,0,0,0,0,8,0,0,5,0,13,0,0,11,0,15,0,16,0,0,0,0,0,0,0,8,0,9,0,0,0,4,0,0,4,3,0,0,15,12,0,0,0,0,7,8,9,0,0,0,16,0,0,12,0,0,0,7,5,0,9,0,11,0,4,3,13,0,0,0,0,15,12,16,8,0,10,7,0,0,0,0,0,0,0,5,13,4,0,0,0,0,15,0,0,0,0,7,8,0,10,0,14,0,0,0,0,0,4,3,16,0,0,0
4,0,0,0,0,0,8,0,0,13,16,0,11,9,12,0,15,0,7,0,0,0,14,0,0,0,9,0,0,6,1,0,0,0,16,14,11,9,12,10,0,3,0,0,2,0,0,15,10,11,0,12,0,6,0,0,0,0,0,0,13,0,0,5,11,16,14,5,9,0,10,0,0,6,1,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,8,15,0,0,0,11,2,0,1,4,0,0,0,13,0,0,0,5,0,12,0,0,0,7,8,0,16,14,0,0,0,9,0,0,6,0,4,0,9,0,5,0,12,10,3,0,7,0,0,0,8,0,0,0,6,0,0,0,0,4,2,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,16,0,14,5,0,0,0,3,0,0,0,15,13,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,3,6,0,0,7,8,0,0,0,0,0,0,0,0,0,4,2,0,15,0,0,0,1,10,0,0,4,2,0,0,0,0,0,16,0,11,0,12,0,0,0,7,0,0,16,0,12,5,0,0,10,3,0,1
0,0,0,6,0,0,0,0,0,0,0,9,0,16,8,0,0,0,0,4,9,0,0,0,0,1,0,8,0,5,12,15,3,0,0,0,0,0,1,0,15,0,5,0,0,0,0,13,16,8,14,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,2,14,11,3,0,1,0,0,0,0,0,0,6,9,0,11,0,15,0,0,8,0,0,0,0,0,0,0,0,0,15,1,16,0,0,0,12,0,0,10,0,0,0,14,0,0,13,0,0,7,0,0,10,0,3,0,14,16,0,0,1,14,1,0,9,0,0,0,0,5,0,13,4,10,7,11,2,15,0,0,0,0,5,0,13,2,0,0,11,0,14,1,0,13,0,0,0,0,0,0,0,3,9,0,0,8,0,0,0,0,0,0,0,0,3,9,0,0,8,0,6,0,0,0,0,0,0,0,7,0,9,14,1,8,15,0,0,0,0,2,0,0,0,0,0,5,0,15,0,12,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,7,11,3,0,0,0,9,0,2,12,13,3,10,0,11,0,0,1,16,0,0,5,0
0,14,0,0,0,0,0,3,0,0,6,0,4,0,2,15,0,0,0,13,0,8,1,0,4,0,0,0,14,0,16,5,8,0,7,0,2,0,0,0,14,0,0,0,0,0,13,0,15,0,0,0,0,0,0,12,0,3,0,9,0,0,0,8,0,3,6,0,0,0,0,2,11,16,15,4,0,0,5,0,0,7,0,0,0,0,11,16,0,13,5,0,0,0,0,10,0,0,0,0,5,14,0,0,0,0,0,0,7,2,8,0,0,0,0,5,9,10,0,0,7,0,0,1,0,0,0,0,0,0,9,14,0,3,6,0,0,0,0,0,16,0,0,0,0,6,8,0,1,7,0,0,0,5,4,11,0,9,0,0,0,2,0,0,4,11,0,0,0,0,0,12,0,8,0,3,0,0,5,0,0,0,13,0,0,8,10,0,0,0,0,0,13,9,0,0,3,6,0,1,15,4,7,0,0,0,0,0,0,0,0,0,0,2,15,4,0,14,11,16,0,10,0,0,2,0,0,0,0,0,5,0,0,10,0,0,0,0,0,6,16,0,0,11,12,0,9,0,8,0,0,0,0,0,7,0
0,5,0,2,0,0,0,0,0,0,10,6,14,0,15,12,14,13,0,0,0,2,0,0,11,0,0,8,3,0,0,7,10,6,0,0,0,0,13,0,2,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,12,0,13,15,0,0,2,0,8,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,16,0,0,0,6,7,0,0,0,12,0,0,0,9,5,1,2,9,5,1,0,0,16,0,0,0,3,0,12,14,0,0,0,0,0,8,0,0,7,3,13,15,12,0,0,2,0,0,0,0,9,5,4,8,11,0,0,0,0,3,0,0,14,0,0,0,14,0,0,0,1,0,0,0,0,16,0,0,0,10,0,3,0,0,0,15,0,0,0,0,2,9,11,16,4,0,0,0,0,0,2,9,0,0,16,4,0,0,0,6,0,0,0,0,3,10,14,0,0,12,9,5,0,0,8,11,16,0,0,11,0,4,0,0,0,7,14,0,0,0,0,0,2,0,0,0,0,9,0,4,0,0,0,10,0,7,0,0,0,14
0,0,0,4,0,0,0,0,0,0,5,0,0,7,13,0,0,0,0,0,14,16,5,6,0,13,0,15,3,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,8,0,12,10,0,0,0,0,1,0,9,3,11,0,10,0,0,0,0,0,15,0,16,5,0,2,3,7,0,0,0,0,11,12,10,0,0,7,13,2,4,9,0,0,0,0,6,0,0,16,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,2,0,0,11,0,10,0,5,15,14,0,0,0,0,0,4,0,0,0,0,5,15,0,0,1,0,0,0,11,0,12,10,0,0,0,13,2,3,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,8,10,6,0,0,0,0,0,16,0,0,0,1,14,0,10,6,0,15,7,0,0,3,1,0,4,9,0,0,16,0,0,14,0,7,0,0,0,1,4,0,9,0,0,0,0,0,0,7,3,0,4,2,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,16,10,5,0,0,13,12,9,0,11,6,14,0,10,0,7,0,0,0,3,0,0
0,0,5,0,0,7,0,0,0,10,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,14,0,3,8,0,16,0,5,0,12,0,0,0,0,0,0,13,0,0,4,14,0,16,0,8,0,12,0,0,0,0,0,4,0,16,3,0,0,0,0,0,6,13,0,0,9,1,7,0,0,10,2,0,14,11,16,0,0,0,0,15,0,0,12,15,0,0,0,0,9,0,0,0,0,3,8,11,0,3,0,11,16,0,6,12,0,0,0,13,0,0,2,0,0,0,3,0,0,15,5,0,0,1,7,0,0,14,10,2,0,0,0,0,0,0,0,3,0,6,12,0,0,9,13,0,0,0,0,0,9,0,0,0,0,8,11,16,3,0,6,0,0,0,0,0,15,9,0,0,7,0,4,14,10,0,0,8,0,4,0,0,2,0,0,0,0,5,0,0,15,0,0,13,1,9,0,0,0,0,0,0,2,0,8,11,0,15,5,0,0,0,0,6,12,0,0,13,0,10,2,0,0,0,0,3,0,11,0,0,0,0,0,5,6,0,1,0,0,4,14,0,0
